date,BTC-USD,ETH-USD,fng_value,cpi_value,fed_rates_value,confidence,bullish_ratio,bearish_ratio,tweet_count
2024-07-23,65927.671875,3481.995849609375,71,313.566,5.33,0.7052,0.0,0.0,0.0
2024-07-24,65372.1328125,3336.33935546875,69,313.566,5.33,0.6822,0.0,0.0,0.0
2024-07-25,65777.2265625,3174.42724609375,68,313.566,5.33,0.6891,0.0,0.0,0.0
2024-07-26,67912.0625,3275.951416015625,68,313.566,5.33,0.694,0.0,0.0,0.0
2024-07-27,67813.3359375,3247.60791015625,72,313.566,5.33,0.6999,0.0,0.0,0.0
2024-07-28,68255.8671875,3271.464599609375,71,313.566,5.33,0.6994,0.0,0.0,0.0
2024-07-29,66819.9140625,3320.539306640625,74,313.566,5.33,0.7142,0.0,0.0,0.0
2024-07-30,66201.015625,3278.667724609375,67,313.566,5.33,0.6902,0.0,0.0,0.0
2024-07-31,64619.25,3231.295654296875,61,313.566,5.33,0.6788,0.0,0.0,0.0
2024-08-01,65357.5,3201.564453125,52,314.131,5.33,0.6728,0.0,0.0,0.0
2024-08-02,61415.06640625,2986.01318359375,57,314.131,5.33,0.6632,0.0,0.0,0.0
2024-08-03,60680.09375,2903.3857421875,37,314.131,5.33,0.6524,0.0,0.0,0.0
2024-08-04,58116.9765625,2686.39892578125,34,314.131,5.33,0.646,0.0,0.0,0.0
2024-08-05,53991.45703125,2417.206298828125,26,314.131,5.33,0.633,0.0,0.0,0.0
2024-08-06,56034.31640625,2458.723876953125,17,314.131,5.33,0.6099,0.0,0.0,0.0
2024-08-07,55027.4609375,2336.58935546875,29,314.131,5.33,0.5941,0.0,0.0,0.0
2024-08-08,61710.13671875,2683.352783203125,20,314.131,5.33,0.6072,0.0,0.0,0.0
2024-08-09,60880.11328125,2599.5986328125,48,314.131,5.33,0.6294,0.0,0.0,0.0
2024-08-10,60945.8125,2610.02294921875,40,314.131,5.33,0.631,0.0,0.0,0.0
2024-08-11,58719.484375,2553.252197265625,39,314.131,5.33,0.6398,0.0,0.0,0.0
2024-08-12,59354.515625,2724.431884765625,25,314.131,5.33,0.6119,0.0,0.0,0.0
2024-08-13,60609.56640625,2703.671875,31,314.131,5.33,0.6201,0.0,0.0,0.0
2024-08-14,58737.26953125,2662.914794921875,30,314.131,5.33,0.6151,0.0,0.0,0.0
2024-08-15,57560.09765625,2570.087646484375,29,314.131,5.33,0.63,0.0,0.0,0.0
2024-08-16,58894.10546875,2593.1865234375,27,314.131,5.33,0.6123,0.0,0.0,0.0
2024-08-17,59478.97265625,2614.546875,25,314.131,5.33,0.6156,0.0,0.0,0.0
2024-08-18,58483.96484375,2613.357177734375,31,314.131,5.33,0.6148,0.0,0.0,0.0
2024-08-19,59493.453125,2637.306396484375,28,314.131,5.33,0.5987,0.0,0.0,0.0
2024-08-20,59012.79296875,2573.10693359375,30,314.131,5.33,0.6151,0.0,0.0,0.0
2024-08-21,61175.19140625,2631.3955078125,26,314.131,5.33,0.6101,0.0,0.0,0.0
2024-08-22,60381.9140625,2622.951416015625,39,314.131,5.33,0.6235,0.0,0.0,0.0
2024-08-23,64094.35546875,2764.447021484375,34,314.131,5.33,0.6283,0.0,0.0,0.0
2024-08-24,64178.9921875,2769.3896484375,56,314.131,5.33,0.6384,0.0,0.0,0.0
2024-08-25,64333.54296875,2749.15771484375,54,314.131,5.33,0.6381,0.0,0.0,0.0
2024-08-26,62880.66015625,2681.340576171875,55,314.131,5.33,0.6382,0.25,0.25,4.0
2024-08-27,59504.1328125,2458.7265625,48,314.131,5.33,0.6283,0.1666666666666666,0.5,6.0
2024-08-28,59027.625,2528.41552734375,30,314.131,5.33,0.6299,0.2,0.2,5.0
2024-08-29,59388.1796875,2528.792724609375,29,314.131,5.33,0.6096,0.2,0.0,5.0
2024-08-30,59119.4765625,2525.822021484375,34,314.131,5.33,0.6213,0.5,0.0,8.0
2024-08-31,58969.8984375,2513.393798828125,29,314.131,5.33,0.622,0.0,0.0,2.0
2024-09-01,57325.48828125,2427.90234375,26,314.851,5.13,0.6149,0.3333333333333333,0.0,3.0
2024-09-02,59112.48046875,2538.187255859375,26,314.851,5.13,0.6189,0.0,0.1666666666666666,6.0
2024-09-03,57431.0234375,2420.603759765625,26,314.851,5.13,0.6113,0.2857142857142857,0.0,7.0
2024-09-04,57971.5390625,2448.97705078125,27,314.851,5.13,0.6038,0.1428571428571428,0.1428571428571428,7.0
2024-09-05,56160.48828125,2367.737548828125,29,314.851,5.13,0.6002,0.3,0.0,10.0
2024-09-06,53948.75390625,2223.87646484375,22,314.851,5.13,0.5806,0.1111111111111111,0.1111111111111111,9.0
2024-09-07,54139.6875,2274.107177734375,23,314.851,5.13,0.5752,0.5,0.1666666666666666,6.0
2024-09-08,54841.56640625,2297.29296875,29,314.851,5.13,0.5749,1.0,0.0,1.0
2024-09-09,57019.53515625,2358.482177734375,26,314.851,5.13,0.5714,0.625,0.25,8.0
2024-09-10,57648.7109375,2389.5810546875,33,314.851,5.13,0.5775,0.375,0.0,8.0
2024-09-11,57343.171875,2339.841552734375,37,314.851,5.13,0.5615,0.1111111111111111,0.2222222222222222,9.0
2024-09-12,58127.01171875,2361.78173828125,31,314.851,5.13,0.5853,0.0,0.1428571428571428,7.0
2024-09-13,60571.30078125,2441.607177734375,32,314.851,5.13,0.5705,0.25,0.25,4.0
2024-09-14,60005.12109375,2418.595703125,50,314.851,5.13,0.5946,0.3333333333333333,0.5,6.0
2024-09-15,59182.8359375,2320.897216796875,51,314.851,5.13,0.6013,0.5,0.0,2.0
2024-09-16,58192.5078125,2295.28369140625,39,314.851,5.13,0.5837,0.0,0.0,0.0
2024-09-17,60308.5390625,2341.707763671875,33,314.851,5.13,0.5981,0.0,0.0,0.0
2024-09-18,61649.6796875,2369.72900390625,45,314.851,5.13,0.5979,0.0,0.0,0.0
2024-09-19,62940.45703125,2464.752197265625,49,314.851,5.13,0.6043,0.0,0.0,0.0
2024-09-20,63192.9765625,2561.072021484375,54,314.851,5.13,0.6285,0.0,0.0,0.0
2024-09-21,63394.83984375,2615.857177734375,54,314.851,5.13,0.6258,0.0,0.0,0.0
2024-09-22,63648.7109375,2582.862548828125,52,314.851,5.13,0.6257,0.0,0.0,0.0
2024-09-23,63329.80078125,2648.54638671875,50,314.851,5.13,0.6301,0.0,0.0,0.0
2024-09-24,64301.96875,2654.35498046875,54,314.851,5.13,0.6333,0.0,0.0,0.0
2024-09-25,63143.14453125,2579.388671875,59,314.851,5.13,0.6359,0.0,0.0,0.0
2024-09-26,65181.01953125,2632.199951171875,50,314.851,5.13,0.6302,0.0,0.0,0.0
2024-09-27,65790.6640625,2695.900634765625,61,314.851,5.13,0.6409,0.0,0.0,0.0
2024-09-28,65887.6484375,2677.5390625,64,314.851,5.13,0.6414,0.0,0.0,0.0
2024-09-29,65635.3046875,2659.346923828125,63,314.851,5.13,0.6557,0.0,0.0,0.0
2024-09-30,63329.5,2603.062744140625,61,314.851,5.13,0.6414,0.0,0.0,0.0
2024-10-01,60837.0078125,2448.921142578125,50,315.564,4.83,0.6405,0.0,0.0,0.0
2024-10-02,60632.78515625,2365.231689453125,42,315.564,4.83,0.6234,0.0,0.0,0.0
2024-10-03,60759.40234375,2349.791259765625,37,315.564,4.83,0.6207,0.0,0.0,0.0
2024-10-04,62067.4765625,2414.7939453125,41,315.564,4.83,0.6263,0.0,0.0,0.0
2024-10-05,62089.94921875,2415.6318359375,49,315.564,4.83,0.6213,0.0,0.0,0.0
2024-10-06,62818.953125,2439.957763671875,50,315.564,4.83,0.6191,0.0,0.0,0.0
2024-10-07,62236.66015625,2421.796630859375,50,315.564,4.83,0.6206,0.0,0.0,0.0
2024-10-08,62131.96875,2439.8408203125,49,315.564,4.83,0.6219,0.0,0.0,0.0
2024-10-09,60582.1015625,2368.283447265625,49,315.564,4.83,0.6062,0.0,0.0,0.0
2024-10-10,60274.5,2383.85791015625,39,315.564,4.83,0.6138,0.0,0.0,0.0
2024-10-11,62445.08984375,2436.513427734375,32,315.564,4.83,0.6071,0.0,0.0,0.0
2024-10-12,63193.0234375,2476.523193359375,49,315.564,4.83,0.6182,0.0,0.0,0.0
2024-10-13,62851.375,2467.677001953125,50,315.564,4.83,0.6209,0.0,0.0,0.0
2024-10-14,66046.125,2628.89990234375,48,315.564,4.83,0.6239,0.0,0.0,0.0
2024-10-15,67041.109375,2606.02197265625,65,315.564,4.83,0.6452,0.0,0.0,0.0
2024-10-16,67612.71875,2611.10205078125,73,315.564,4.83,0.6423,0.0,0.0,0.0
2024-10-17,67399.8359375,2604.2734375,71,315.564,4.83,0.6529,0.0,0.0,0.0
2024-10-18,68418.7890625,2641.55224609375,73,315.564,4.83,0.6456,0.0,0.0,0.0
2024-10-19,68362.734375,2648.656982421875,72,315.564,4.83,0.6683,0.0,0.0,0.0
2024-10-20,69001.703125,2746.364013671875,73,315.564,4.83,0.6688,0.0,0.0,0.0
2024-10-21,67367.8515625,2665.712158203125,72,315.564,4.83,0.6721,0.6,0.0,5.0
2024-10-22,67361.40625,2620.197509765625,70,315.564,4.83,0.6503,0.5,0.0,4.0
2024-10-23,66432.1953125,2509.098876953125,71,315.564,4.83,0.6555,0.25,0.0,4.0
2024-10-24,68161.0546875,2534.49853515625,69,315.564,4.83,0.6517,0.6666666666666666,0.0,6.0
2024-10-25,66642.4140625,2435.93408203125,72,315.564,4.83,0.6596,0.3333333333333333,0.1666666666666666,6.0
2024-10-27,67929.296875,2505.940673828125,74,315.564,4.83,0.6603,1.0,0.0,3.0
2024-10-28,69907.7578125,2565.34814453125,72,315.564,4.83,0.6671,0.3333333333333333,0.3333333333333333,3.0
2024-10-29,72720.4921875,2637.95751953125,72,315.564,4.83,0.6731,0.0,0.3333333333333333,6.0
2024-10-30,72339.5390625,2657.37255859375,77,315.564,4.83,0.6893,0.75,0.0,12.0
2024-10-31,70215.1875,2515.79931640625,77,315.564,4.83,0.6848,0.6,0.0,10.0
2024-11-01,69482.46875,2511.885498046875,75,316.449,4.64,0.6714,0.5,0.0,10.0
2024-11-02,69289.2734375,2491.068603515625,72,316.449,4.64,0.6601,0.6,0.2,5.0
2024-11-03,68741.1171875,2456.42529296875,74,316.449,4.64,0.6543,0.0,0.3333333333333333,3.0
2024-11-04,67811.5078125,2397.0263671875,70,316.449,4.64,0.663,0.4285714285714285,0.0,7.0
2024-11-05,69359.5625,2422.650634765625,70,316.449,4.64,0.6573,0.0,0.0,3.0
2024-11-06,75639.078125,2724.169189453125,70,316.449,4.64,0.6756,0.3846153846153846,0.2307692307692307,13.0
2024-11-07,75904.859375,2895.58544921875,77,316.449,4.64,0.6974,0.5294117647058824,0.1176470588235294,17.0
2024-11-08,76545.4765625,2962.296630859375,75,316.449,4.64,0.6968,0.5,0.0,8.0
2024-11-09,76778.8671875,3131.14453125,75,316.449,4.64,0.6966,0.0,0.5,2.0
2024-11-10,80474.1875,3191.331298828125,78,316.449,4.64,0.7052,0.3333333333333333,0.1111111111111111,9.0
2024-11-11,88701.484375,3374.81298828125,76,316.449,4.64,0.7164,0.3846153846153846,0.0769230769230769,13.0
2024-11-12,87955.8125,3246.25732421875,80,316.449,4.64,0.7495,0.6363636363636364,0.0909090909090909,11.0
2024-11-13,90584.1640625,3192.595947265625,84,316.449,4.64,0.7587,0.5,0.1666666666666666,12.0
2024-11-14,87250.4296875,3058.94873046875,88,316.449,4.64,0.7555,0.4545454545454545,0.0,11.0
2024-11-15,91066.0078125,3103.04052734375,80,316.449,4.64,0.7642,0.3333333333333333,0.0,6.0
2024-11-16,90558.4765625,3133.27392578125,86,316.449,4.64,0.7748,0.5,0.1666666666666666,6.0
2024-11-17,89845.8515625,3075.66162109375,90,316.449,4.64,0.776,0.0,0.0,2.0
2024-11-18,90542.640625,3207.8564453125,83,316.449,4.64,0.7844,0.0,0.0,0.0
2024-11-19,92343.7890625,3111.384033203125,90,316.449,4.64,0.7948,0.0,0.0,0.0
2024-11-20,94339.4921875,3072.18798828125,83,316.449,4.64,0.789,0.0,0.0,0.0
2024-11-21,98504.7265625,3361.053955078125,82,316.449,4.64,0.792,0.0,0.0,0.0
2024-11-22,98997.6640625,3331.600830078125,94,316.449,4.64,0.803,0.0,0.0,0.0
2024-11-23,97777.28125,3396.223388671875,93,316.449,4.64,0.8023,0.0,0.0,0.0
2024-11-24,98013.8203125,3363.659912109375,80,316.449,4.64,0.7977,0.0,0.0,0.0
2024-11-25,93102.296875,3413.5439453125,82,316.449,4.64,0.8114,0.0,0.0,0.0
2024-11-26,91985.3203125,3326.517333984375,79,316.449,4.64,0.7872,0.0,0.0,0.0
2024-11-27,95962.53125,3657.249267578125,75,316.449,4.64,0.7837,0.0,0.0,0.0
2024-11-28,95652.46875,3579.8115234375,77,316.449,4.64,0.7977,0.0,0.0,0.0
2024-11-29,97461.5234375,3593.494384765625,78,316.449,4.64,0.789,0.0,0.0,0.0
2024-11-30,96449.0546875,3705.705322265625,84,316.449,4.64,0.8136,0.0,0.0,0.0
2024-12-01,97279.7890625,3711.1650390625,81,317.603,4.48,0.8111,0.0,0.0,0.0
2024-12-02,95865.3046875,3644.198486328125,80,317.603,4.48,0.7893,0.0,0.0,0.0
2024-12-03,96002.1640625,3620.711669921875,76,317.603,4.48,0.8024,0.0,0.0,0.0
2024-12-04,98768.53125,3841.3310546875,78,317.603,4.48,0.8023,0.0,0.0,0.0
2024-12-05,96593.5703125,3811.00830078125,84,317.603,4.48,0.8098,0.0,0.0,0.0
2024-12-06,99920.7109375,4005.810546875,72,317.603,4.48,0.8006,0.0,0.0,0.0
2024-12-07,99923.3359375,4002.692626953125,75,317.603,4.48,0.8078,0.0,0.0,0.0
2024-12-08,101236.015625,4005.70458984375,79,317.603,4.48,0.8132,0.0,0.0,0.0
2024-12-09,97432.71875,3718.6904296875,78,317.603,4.48,0.8216,0.0,0.0,0.0
2024-12-10,96675.4296875,3631.833740234375,78,317.603,4.48,0.8084,0.0,0.0,0.0
2024-12-11,101173.03125,3832.822021484375,74,317.603,4.48,0.8037,0.0,0.0,0.0
2024-12-12,100043.0,3883.1015625,83,317.603,4.48,0.8121,0.0,0.0,0.0
2024-12-13,101459.2578125,3911.205322265625,76,317.603,4.48,0.8267,0.0,0.0,0.0
2024-12-14,101372.96875,3868.4052734375,83,317.603,4.48,0.8231,0.0,0.0,0.0
2024-12-15,104298.6953125,3951.941162109375,80,317.603,4.48,0.8161,0.0,0.0,0.0
2024-12-16,106029.71875,3987.48095703125,83,317.603,4.48,0.8246,0.0,0.0,0.0
2024-12-17,106140.6015625,3886.76611328125,87,317.603,4.48,0.8217,0.0,0.0,0.0
2024-12-18,100041.5390625,3618.791259765625,81,317.603,4.48,0.8265,0.0,0.0,0.0
2024-12-19,97490.953125,3417.927978515625,75,317.603,4.48,0.8144,0.0,0.0,0.0
2024-12-20,97755.9296875,3472.553466796875,74,317.603,4.48,0.809,0.0,0.0,0.0
2024-12-21,97224.7265625,3337.222412109375,73,317.603,4.48,0.8035,0.0,0.0,0.0
2024-12-22,95104.9375,3277.53515625,73,317.603,4.48,0.8091,0.0,0.0,0.0
2024-12-23,94686.2421875,3415.785400390625,70,317.603,4.48,0.7953,0.6666666666666666,0.0,3.0
2024-12-24,98676.09375,3492.0498046875,73,317.603,4.48,0.7902,0.375,0.25,8.0
2024-12-25,99299.1953125,3493.2353515625,73,317.603,4.48,0.8067,0.3333333333333333,0.0,3.0
2024-12-26,95795.515625,3331.225830078125,79,317.603,4.48,0.7943,0.5,0.0,2.0
2024-12-27,94164.859375,3328.9169921875,74,317.603,4.48,0.7995,0.6,0.0,5.0
2024-12-28,95163.9296875,3397.90234375,72,317.603,4.48,0.7856,0.6666666666666666,0.3333333333333333,3.0
2024-12-29,93530.2265625,3349.513427734375,73,317.603,4.48,0.7917,0.25,0.0,4.0
